Date,coach,block,kwh,percent_used,miles_travelled,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,description
12/15/2021,2603,0,2.039677054,24,40.31456295,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/15/2021,2612,0,1.896511511,37.5,70.34853953,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/15/2021,2609,0,1.598016762,19.5,43.87812674,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/15/2021,2606,0,1.886528093,21.5,40.37670007,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/15/2021,2605,0,1.639187679,16,37.42829376,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/15/2021,2601,0,1.781785067,23.5,45.71427861,13.7,1.2,7.5,13.7,1.2,7.5,1.8,70.5,0,0,0,,0,0,,11.5,312.3,7.4,15.5,109.5,9.6,5,,Clear conditions throughout the day.
12/16/2021,2603,0,1.713495625,29.5,54.54707011,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2604,0,1.487494872,63.5,26.9426549,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2601,0,1.865745221,14,25.79311819,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2600,0,1.621982518,20.5,46.00942993,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2605,0,1.695544964,21,43.69171538,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2612,0,1.48230521,15,37.3692635,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2609,0,1.718178851,29,55.30514297,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2602,0,1.77074243,18,39.12463712,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2606,0,2.537001355,13.5,19.47688002,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/16/2021,2607,0,1.702582077,22.5,45.88204883,14.6,3.9,9.5,14.6,3.4,9.4,4.4,72,0.988,100,25,rain,0,0,,7.7,39,45.1,13.7,89.3,7.6,4,,Becoming cloudy in the afternoon with late afternoon rain.
12/17/2021,2606,0,1.749363083,26,53.77346298,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2605,0,1.718098623,19,39.15570568,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2607,0,1.533631621,17.5,43.99618727,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2602,0,1.62445486,57.5,116.9451652,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2609,0,1.568961603,19,45.35699018,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2600,0,1.543039597,19,45.60553865,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/17/2021,2603,0,1.437993451,15,37.7576205,19.8,7.3,12.4,19.8,7.3,12.4,4.7,63.1,0,0,0,,0,0,,7.9,355.7,15.5,14,113.5,9.9,5,,Clear conditions throughout the day.
12/20/2021,2600,0,2.115870678,88,150.0953183,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2606,0,1.610518556,63.5,134.4150163,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2607,0,1.588296744,53,114.5218176,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2602,0,1.594606594,35,81.52079357,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2603,0,1.590137105,19.5,46.34497037,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2604,0,1.779781666,54,39.57513123,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/20/2021,2605,0,1.885725696,18,36.16691024,19.1,3.9,11.1,19.1,3.9,11.1,3.2,62.9,0,0,0,,0,0,,4.4,1.5,14.1,12.8,99.3,8.6,5,,Clear conditions throughout the day.
12/21/2021,2600,0,1.570928613,20,45.41602044,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2606,0,1.666071763,68,132.8149855,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2607,0,1.552301933,14,33.31481647,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2605,0,1.716072837,18,39.34522389,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2602,0,1.842296062,84.5,155.5913465,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2603,0,1.840482968,19.5,37.45004176,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/21/2021,2609,0,1.577106347,24.5,55.65932454,19.4,9.6,13.3,19.4,9.6,13.3,4.4,57.4,0,0,0,,0,0,,6.4,301.1,23.3,14.6,73.8,6.4,5,,Partly cloudy throughout the day.
12/22/2021,2605,0,1.59485307,85,89.11394953,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2609,0,1.359087655,20.5,55.61582856,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2607,0,1.698064124,37.5,44.25716317,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2612,0,1.882270223,29.5,53.24219061,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2603,0,1.67598883,19.5,40.13747216,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2602,0,1.481577181,29,66.24748966,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2606,0,1.517146152,16,40.08465561,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/22/2021,2600,0,1.574779358,19.5,46.07778076,19.5,7.6,13.6,19.5,7.6,13.6,4,55.5,0,0,0,,0,0,,5.8,299.7,25.4,14.3,71.2,6.2,4,,Partly cloudy throughout the day.
12/23/2021,2605,0,2.245320186,23,38.07141295,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2603,0,2.035309257,21,39.14638511,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2604,0,2.184751698,16.5,24.7554283,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2602,0,1.951799995,25.5,46.82342619,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2606,0,2.408211259,78.5,106.641014,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2609,0,2.037638341,25.5,44.64241331,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/23/2021,2612,0,1.825081354,24,45.34456275,14.4,11.3,12.6,14.4,11.3,12.6,9.4,81.9,32.225,100,70.83,rain,0,0,33.5,16.8,79.8,78.2,10,8.6,0.8,0,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/27/2021,2605,0,2.147400198,123.5,193.0134266,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2609,0,2.143621778,98.5,150.7570787,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2612,0,2.227970194,121.5,167.400506,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2600,0,2.01697904,127,229.0203524,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2604,0,2.217457906,74.5,108.538013,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2602,0,2.285543883,109.5,149.6355037,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2603,0,1.639485373,38.5,79.61007715,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/27/2021,2606,0,1.768636511,25,46.39778692,12.3,5.4,9.1,12.3,5.4,8.8,5.7,79.9,3.728,100,29.17,rain,0,0,35.3,16.3,271.1,49.6,14,58,4.9,4,,Partly cloudy throughout the day with rain.
12/28/2021,2606,0,1.846939154,19.5,38.40695339,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2605,0,1.753716663,20.5,39.70251233,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2604,0,1.851663934,20,39.15570568,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2603,0,2.070005907,84,131.6008288,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2602,0,1.719813556,22.5,45.21718166,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2607,0,1.760114384,59,34.75329078,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/28/2021,2612,0,1.597103152,21,43.52394516,12.5,6.9,9.4,12.5,6.4,9.2,5,74.9,0.124,100,8.33,rain,0,0,,12.9,246.4,49.9,15.5,106,9.1,6,,Partly cloudy throughout the day with afternoon rain.
12/29/2021,2600,0,1.865878794,22.5,46.44749662,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2612,0,1.835830413,23.5,44.67037501,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2603,0,1.759797078,21,44.29692831,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2606,0,1.839685047,31.5,58.1385956,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2609,0,1.963214369,26.5,44.73561899,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2602,0,1.744825243,17,38.24229003,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/29/2021,2604,0,1.581613822,16,37.44382804,12.6,6.3,9.7,12.6,4.7,9.4,6.9,82.8,17.995,100,54.17,rain,0,0,25.9,11.1,78.6,79.8,12.1,43.9,3.7,2,,Partly cloudy throughout the day with rain.
12/30/2021,2602,0,1.778186468,84.5,143.6983019,13.2,10.3,12,13.2,10.3,12,10.1,88.2,29.746,100,83.33,rain,0,0,37.1,15.7,68.9,90,9.5,23.5,2.1,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/30/2021,2605,0,2.27689862,25.5,39.3234759,13.2,10.3,12,13.2,10.3,12,10.1,88.2,29.746,100,83.33,rain,0,0,37.1,15.7,68.9,90,9.5,23.5,2.1,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/30/2021,2603,0,2.048826974,29,46.63701483,13.2,10.3,12,13.2,10.3,12,10.1,88.2,29.746,100,83.33,rain,0,0,37.1,15.7,68.9,90,9.5,23.5,2.1,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/30/2021,2600,0,1.880590721,32.5,63.75889804,13.2,10.3,12,13.2,10.3,12,10.1,88.2,29.746,100,83.33,rain,0,0,37.1,15.7,68.9,90,9.5,23.5,2.1,1,,Partly cloudy throughout the day with a chance of rain throughout the day.
12/31/2021,2604,0,1.677959143,6,11.22817744,16.3,7.5,11.5,16.3,6.6,11.4,8,80.1,0,0,0,,0,0,,12.7,306.4,37.2,13.2,113.3,9.8,5,,Becoming cloudy in the afternoon.
1/3/2022,2612,0,1.934762004,123,209.0292427,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/3/2022,2606,0,1.828270972,108.5,184.4882138,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/3/2022,2609,0,2.025259282,19.5,36.46827527,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/3/2022,2604,0,1.991473385,118.5,193.1707433,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/3/2022,2602,0,1.642745615,19,43.937157,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/3/2022,2603,0,1.574833314,48.5,98.89122524,17.2,4.1,10.2,17.2,4.1,10.1,-0.8,48.8,0,0,0,,0,0,,10.8,312.3,2.9,16,121.1,10.5,5,,Clear conditions throughout the day.
1/4/2022,2605,0,1.764129165,40,77.2364392,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/4/2022,2602,0,1.693026187,45,92.41964428,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/4/2022,2609,0,1.583356233,20,44.29133858,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/4/2022,2606,0,1.651366484,68,139.2896733,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/4/2022,2603,0,1.700850884,16,37.36506036,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/4/2022,2612,0,1.658748133,37.5,78.1374538,17.3,5.5,10.4,17.3,4.5,10.3,3.4,63.5,0,0,0,,0,0,,7.6,20.9,7.5,15.7,114.1,9.9,5,,Clear conditions throughout the day.
1/5/2022,2606,0,1.833153868,52,92.21769864,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2603,0,1.685800868,63.5,118.8196957,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2605,0,2.010351611,86,70.17144874,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2609,0,1.539686114,24.5,58.01432136,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2612,0,1.556675634,76.5,159.8415255,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2604,0,1.629415871,73.5,148.3514512,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/5/2022,2602,0,1.65944092,46.5,98.67995904,20.9,6.5,12.5,20.9,6.5,12.5,4.8,62.1,0,0,0,,0,0,,6.7,336.3,1.1,13.5,115,9.9,5,,Clear conditions throughout the day.
1/6/2022,2602,0,1.537348819,18,45.43155472,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2606,0,1.815666351,18.5,39.32658276,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2612,0,1.599311857,19,44.1981329,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2609,0,1.612309946,26,56.54788535,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2603,0,1.555919316,16.5,39.37007874,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2605,0,1.638750535,6,18.03840571,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/6/2022,2604,0,1.632419617,21,45.47907855,22.5,8.1,14,22.5,8.1,14,6,61.1,0,0,0,,0,0,,5.3,339.8,3.9,12.7,116.3,9.9,5,,Clear conditions throughout the day.
1/7/2022,2609,0,1.843739434,50,95.74708701,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2612,0,2.019815777,114.5,190.2700728,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2605,0,1.967591917,92,159.5121988,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2603,0,1.877683389,98,163.3833413,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2602,0,1.507257282,13.5,37.1579973,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2604,0,1.945154503,98.5,168.198968,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/7/2022,2606,0,1.670892564,27.5,53.93501949,14.1,8.7,11.4,14.1,8.7,11.4,8.1,80.5,0,0,0,,0,0,,10.2,211.8,69.2,7.1,108.5,9.4,5,,Partly cloudy throughout the day.
1/10/2022,2602,0,1.805447039,81,162.8800306,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2609,0,1.550267371,16,39.55027639,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2612,0,1.919573357,92.5,159.2015132,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2603,0,1.598141415,34.5,78.55374612,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2604,0,1.865316896,87,151.7885548,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2605,0,1.773765987,46,91.78895252,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/10/2022,2606,0,1.743599437,105,193.846064,22.1,10.2,16,22.1,10.2,16,-3.6,27.7,0,0,0,,0,0,35.3,20.7,38.8,17.4,16,88.5,7.7,5,10,Clear conditions throughout the day.
1/11/2022,2602,0,1.681651264,16,37.34440865,25.8,9.7,17.3,25.8,8.8,17.3,-5.1,23.4,0,0,0,,0,0,50,14.8,27.9,3.6,15.9,128,11.2,5,10,Clear conditions throughout the day.
