Date,coach,block,kwh,percent_used,miles_travelled
12/21/2020,2603,0,2.083206562,76,109.6409469
12/21/2020,2605,0,1.742311227,116,208.0878917
12/21/2020,2602,0,1.953964492,121.5,200.8162674
12/21/2020,2601,0,1.684174286,111,214.7800595
12/21/2020,2611,0,1.796478685,117,192.9761443
12/21/2020,2612,0,1.763449175,127,225.5204605
12/21/2020,2607,0,1.805536774,134.5,232.1736151
12/21/2020,2606,0,1.91400474,104,169.5287024
12/22/2020,2601,0,1.769274778,99.5,166.7791349
12/22/2020,2602,0,1.906801405,117.5,200.0768915
12/22/2020,2603,0,1.54240825,78.5,167.9489461
12/22/2020,2605,0,1.691295105,122.5,225.6882307
12/22/2020,2606,0,1.844650549,139.5,228.1457538
12/22/2020,2607,0,1.734074937,109.5,206.9288677
12/22/2020,2611,0,1.846169574,88,148.290235
12/22/2020,2612,0,1.668288225,91.5,171.4953422
12/23/2020,2605,0,1.759687828,105,194.1868959
12/23/2020,2602,0,1.888450281,126,205.1208443
12/23/2020,2603,0,1.753308671,134,226.4260291
12/23/2020,2601,0,1.941705119,130,199.2630782
12/23/2020,2606,0,1.679427017,104,183.5002336
12/23/2020,2607,0,1.676633642,96,175.0701242
12/23/2020,2611,0,1.712624277,88,157.4430327
12/23/2020,2612,0,1.809924438,78.5,144.5122982
12/24/2020,2605,0,1.779592538,111,195.1549726
12/24/2020,2601,0,2.021104354,90.5,145.9707562
12/24/2020,2603,0,1.770774444,127,203.5705231
12/24/2020,2602,0,1.703472099,109.5,204.3130617
12/24/2020,2606,0,1.632646738,76,160.456683
12/24/2020,2607,0,1.601203678,99.5,202.3980028
12/24/2020,2611,0,1.717685897,57.5,109.7124046
12/24/2020,2612,0,1.615058944,118,234.2791224
12/28/2020,2611,0,2.194944557,106,146.0191233
12/28/2020,2601,0,2.00494092,110,142.8221685
12/28/2020,2602,0,2.015662588,130.5,191.3077627
12/28/2020,2603,0,2.188819744,80,109.6471606
12/28/2020,2605,0,1.989550152,149.5,226.6265012
12/28/2020,2606,0,2.437753401,94,112.2507059
12/28/2020,2607,0,2.196819762,53,73.30937326
12/28/2020,2612,0,1.93844833,124.5,200.804591
12/29/2020,2602,0,1.846753322,136,224.2197856
12/29/2020,2601,0,2.082777539,137.5,191.9322407
12/29/2020,2605,0,1.893419738,142,202.5567933
12/29/2020,2603,0,1.938844911,157.5,231.4859692
12/29/2020,2612,0,1.841314426,90.5,157.9316394
12/29/2020,2607,0,1.825649294,131.5,210.1508441
12/29/2020,2606,0,2.006253267,134,196.9933091
12/30/2020,2607,0,1.695109194,109.5,196.6329138
12/30/2020,2601,0,1.97931236,85.5,128.5679134
12/30/2020,2602,0,1.929132362,85.5,143.0199096
12/30/2020,2603,0,1.803945695,96.5,161.4878139
12/30/2020,2605,0,1.661574272,138.5,248.369174
12/30/2020,2606,0,1.841621779,105,169.6591903
12/30/2020,2612,0,1.818963166,125,206.8016533
12/31/2020,2603,0,1.709512029,104,194.622778
12/31/2020,2601,0,1.837463604,68.5,109.7621143
12/31/2020,2612,0,1.638849615,56,109.3551161
12/31/2020,2607,0,1.913077139,121.5,194.3276267
12/31/2020,2602,0,1.770803555,136.5,233.9995416
12/31/2020,2606,0,1.782605277,103.5,182.6147797
12/31/2020,2605,0,1.773265262,163,208.0443957
1/2/2021,2602,0,2.202238008,13,21.40623757
1/4/2021,2602,0,1.558349899,76.5,158.0488696
1/4/2021,2601,0,1.964474903,108,158.9809264
1/4/2021,2603,0,1.954654324,130,200.6003502
1/4/2021,2612,0,1.716921323,77.5,150.6079496
1/4/2021,2606,0,1.808996483,109,194.6134574
1/4/2021,2607,0,1.989019233,34,56.48264137
1/4/2021,2605,0,1.661247079,53,110.3916343
1/5/2021,2601,0,1.905434109,130.5,202.0773247
1/5/2021,2602,0,1.885503833,140.5,230.9715782
1/5/2021,2603,0,1.812484619,140.5,217.9180026
1/5/2021,2605,0,1.871651605,116.5,110.7605868
1/5/2021,2606,0,1.900492456,104,168.7582021
1/5/2021,2607,0,1.835281874,85,143.1918844
1/5/2021,2612,0,1.64437065,102,193.6565458
1/6/2021,2603,0,1.894908266,109,167.2700181
1/6/2021,2602,0,1.803004069,130.5,211.831555
1/6/2021,2601,0,1.705100926,145.5,229.9838133
1/6/2021,2605,0,1.67774144,87,156.0263064
1/6/2021,2607,0,1.733671723,104,191.8543549
1/6/2021,2612,0,1.837855434,114.5,201.1618255
1/6/2021,2606,0,1.616731364,61,112.4961475
1/7/2021,2601,0,1.582321433,47.5,95.33698202
1/7/2021,2606,0,1.50310141,84.5,174.2262686
1/7/2021,2602,0,1.86329929,103,166.0443226
1/7/2021,2603,0,1.678000009,61.5,110.3368826
1/7/2021,2612,0,1.820872983,91.5,151.9696367
1/7/2021,2611,0,1.613820472,57,102.2174789
1/7/2021,2610,0,1.599077065,52.5,106.9783713
1/7/2021,2607,0,1.941277458,112,184.7978525
1/8/2021,2606,0,1.754226104,96,168.1896475
1/8/2021,2601,0,1.811511411,149,236.9503329
1/8/2021,2602,0,2.016757773,128.5,193.4436061
1/8/2021,2603,0,1.7257697,99,146.3981597
1/8/2021,2605,0,1.742270121,97.5,125.5154422
1/8/2021,2608,0,1.306137144,9.5,25.43893661
1/8/2021,2610,0,1.862318135,107.5,185.4624165
1/8/2021,2611,0,1.590376806,80.5,157.8543268
1/8/2021,2612,0,1.735361298,109,187.0140877
1/8/2021,2607,0,1.792696119,124,217.6140527
1/9/2021,2603,0,2.160680908,12,18.90211167
1/11/2021,2602,0,1.80350186,118.5,205.8789171
1/11/2021,2606,0,2.002314117,154,234.5766253
1/11/2021,2603,0,1.634357574,58.5,110.3772717
1/11/2021,2601,0,1.702641367,138,237.7490456
1/11/2021,2610,0,1.825949633,117,203.909469
1/11/2021,2612,0,1.609882548,98.5,192.8891524
1/11/2021,2611,0,1.705090774,108,193.7716367
1/11/2021,2607,0,1.845811741,88.5,153.1276098
1/12/2021,2611,0,1.627272543,139,205.5432395
1/12/2021,2601,0,1.60240181,136.5,236.5622266
1/12/2021,2603,0,1.652165381,84,148.3181967
1/12/2021,2606,0,1.490104964,58.5,120.0190671
1/12/2021,2607,0,1.929040518,21,33.8491957
1/12/2021,2610,0,1.67252722,73,142.1290411
1/12/2021,2612,0,1.633741341,84,158.0209079
1/13/2021,2612,0,1.666590613,108,206.6773791
1/13/2021,2603,0,1.786140127,119,196.0612523
1/13/2021,2601,0,1.857196944,103,158.213533
1/13/2021,2602,0,2.019060155,72,107.416438
1/13/2021,2610,0,1.703405028,83.5,158.5646077
1/13/2021,2606,0,1.832174197,101.5,170.0280052
1/13/2021,2608,0,1.779915815,64,109.9236708
1/13/2021,2611,0,1.665336081,60.5,117.4919719
1/14/2021,2601,0,1.757634555,91,161.233397
1/14/2021,2602,0,1.819520373,100,165.912322
1/14/2021,2603,0,1.750688857,81,138.9976288
1/14/2021,2606,0,1.645509313,68.5,131.767975
1/14/2021,2610,0,1.942950343,52.5,86.14068838
1/14/2021,2612,0,1.393009304,72,141.3712668
1/14/2021,2611,0,1.671832231,60,108.9667591
1/14/2021,2608,0,1.73283562,114.5,208.2649825
1/15/2021,2601,0,1.691290754,59.5,107.4040106
1/15/2021,2602,0,1.905791325,105,165.7476587
1/15/2021,2603,0,1.675603611,72,133.1070299
1/15/2021,2606,0,1.858522984,95.5,159.5588016
1/15/2021,2608,0,1.823183867,122.5,207.8766255
1/15/2021,2610,0,1.506424157,51.5,104.5115277
1/15/2021,2611,0,1.589553439,48.5,98.96889664
1/15/2021,2612,0,1.447383213,47,110.6599956
1/18/2021,2601,0,1.791819059,97,166.2261145
1/18/2021,2602,0,1.468710103,55,112.8316879
1/18/2021,2603,0,1.778127569,49.5,85.52242404
1/18/2021,2606,0,1.779326887,114.5,208.4016842
1/18/2021,2608,0,1.55337487,57,115.8111628
1/18/2021,2610,0,1.510113042,68.5,140.3615386
1/18/2021,2611,0,1.620986068,44.5,89.13880438
1/18/2021,2612,0,1.818445416,134,231.157153
1/19/2021,2601,0,1.849700808,156,231.8202448
1/19/2021,2602,0,1.754616785,92,165.9931003
1/19/2021,2603,0,1.759826476,137,208.2277002
1/19/2021,2606,0,1.870320703,100.5,163.0571214
1/19/2021,2608,0,1.622667212,81.5,159.0554909
1/19/2021,2610,0,1.519108042,40.5,87.58226955
1/19/2021,2611,0,1.488443526,55,115.0127008
1/19/2021,2612,0,1.686919569,63.5,115.142333
1/20/2021,2601,0,1.787596341,67,113.0935835
1/20/2021,2602,0,1.740709033,75.5,139.2772459
1/20/2021,2603,0,1.674131123,91.5,166.75428
1/20/2021,2606,0,1.694029265,76.5,141.9584626
1/20/2021,2608,0,1.652606496,141.5,197.5059403
1/20/2021,2610,0,1.7240756,119.5,207.3577806
1/20/2021,2611,0,1.716095948,77.5,141.15068
1/20/2021,2612,0,1.554934365,59,115.9509713
1/21/2021,2601,0,1.691355704,135,231.3602934
1/21/2021,2603,0,1.821164105,58,97.78207767
1/21/2021,2608,0,1.782486423,124.5,139.0069494
1/21/2021,2606,0,1.558301188,56,108.6156844
1/21/2021,2612,0,1.865427676,71,123.4975245
1/21/2021,2610,0,1.70951604,89.5,158.7168436
1/21/2021,2611,0,1.657618169,97.5,167.4564295
1/22/2021,2601,0,1.965719623,141.5,210.5930739
1/22/2021,2606,0,1.935925163,42.5,70.89223932
1/22/2021,2610,0,1.811779683,98,165.719697
1/22/2021,2611,0,1.719349865,89.5,156.9925386
1/22/2021,2612,0,1.796634376,60,104.0113239
1/23/2021,2608,0,1.874815705,13.5,26.05098723
1/24/2021,2602,0,2.05446718,14.5,22.92859699
1/25/2021,2610,0,1.850532405,68,114.5901684
1/25/2021,2602,0,1.926764285,135,206.7364094
1/25/2021,2603,0,1.713784474,67.5,117.5354679
1/25/2021,2601,0,1.876719616,55.5,88.19121331
1/25/2021,2612,0,1.903810376,99,158.2290672
1/25/2021,2611,0,2.010793776,124,161.7988447
1/25/2021,2606,0,2.114690791,160.5,232.3023756
1/25/2021,2608,0,2.020430731,103.5,130.4382407
1/26/2021,2603,0,1.918860317,144.5,206.1771753
1/26/2021,2608,0,1.721990448,87,86.48244254
1/26/2021,2606,0,2.050842805,163.5,237.9203393
1/26/2021,2602,0,2.081554867,115.5,167.0245765
1/26/2021,2605,0,2.217100968,146.5,160.4691104
1/26/2021,2611,0,2.091356444,87.5,130.065418
1/26/2021,2612,0,1.949718469,68.5,106.316611
1/26/2021,2610,0,1.494777599,75,153.29538
1/26/2021,2601,0,1.764489318,59,103.0202368
1/27/2021,2608,0,2.076971103,47.5,40.69359938
1/27/2021,2601,0,1.831863521,76,115.2488219
1/27/2021,2602,0,1.729868246,115,204.8381204
1/27/2021,2603,0,1.64969287,64,119.4981904
1/27/2021,2605,0,1.934867786,149,195.2565766
1/27/2021,2606,0,1.751355095,91.5,160.6740976
1/27/2021,2610,0,1.821451254,88.5,159.8632735
1/27/2021,2611,0,1.557920349,64.5,122.882367
1/27/2021,2612,0,1.647268011,68.5,131.1683518
1/28/2021,2603,0,1.75882076,60.5,102.8874524
1/28/2021,2605,0,1.937312701,150.5,205.882024
1/28/2021,2606,0,1.786272471,84,142.8004205
1/28/2021,2602,0,1.642568678,67.5,132.2029349
1/28/2021,2601,0,1.818439752,76.5,118.9397668
1/28/2021,2611,0,1.743812718,54.5,99.69590094
1/28/2021,2609,0,1.723001163,59.5,101.8640701
1/28/2021,2612,0,1.598120341,42.5,85.87039191
1/28/2021,2610,0,1.791060872,86,156.9428289
1/28/2021,2608,0,1.972208344,96.5,160.6679492
1/29/2021,2606,0,2.045840606,106,159.1984063
1/29/2021,2601,0,2.224533635,79,105.8381552
1/29/2021,2602,0,1.91790553,102,161.0128102
1/29/2021,2603,0,2.043768866,101,142.3064304
1/29/2021,2605,0,1.958770188,76,121.9503102
1/29/2021,2608,0,2.163054057,115.5,113.2355792
1/29/2021,2610,0,1.943712961,107.5,167.444002
1/29/2021,2611,0,2.101254365,148,205.7173606
1/29/2021,2612,0,1.950294138,74.5,109.4762835
1/30/2021,2607,0,1.421805725,14.5,32.85810865
2/1/2021,2605,0,1.70538815,167.5,156.6476776
2/1/2021,2606,0,1.821544796,93,162.6314821
2/1/2021,2611,0,1.511541702,74.5,148.743836
2/1/2021,2607,0,1.589695786,103,208.5833818
2/1/2021,2612,0,1.687208755,127,233.4159083
2/1/2021,2610,0,1.621724775,66,131.4697169
2/1/2021,2608,0,1.799376526,94.5,165.7072695
2/2/2021,2602,0,1.818599651,138.5,231.7225155
2/2/2021,2605,0,1.766516713,119,205.4222093
2/2/2021,2606,0,1.55602272,59,117.0725463
2/2/2021,2607,0,1.72591733,90,169.6576904
2/2/2021,2608,0,1.869534749,159.5,158.9871401
2/2/2021,2610,0,1.529824891,40.5,87.40828561
2/2/2021,2611,0,1.761771838,60,105.7449495
2/2/2021,2612,0,1.631664004,82,160.3780848
2/3/2021,2602,0,1.913356775,104.5,168.3846089
2/3/2021,2605,0,1.811340671,89,158.5925694
2/3/2021,2606,0,1.779731321,123.5,208.2028454
2/3/2021,2607,0,1.637872761,69.5,131.2926261
2/3/2021,2608,0,1.579378408,11.5,23.90414977
2/3/2021,2610,0,1.781949345,61,104.2691929
2/3/2021,2611,0,1.838176195,145,229.4619817
2/3/2021,2612,0,1.661254123,47,86.62535791
2/4/2021,2602,0,1.776168861,131.5,234.5833766
2/4/2021,2606,0,1.741184458,95.5,160.0155094
2/4/2021,2605,0,1.807014503,119,204.716953
2/4/2021,2612,0,1.695414409,121,208.843868
2/4/2021,2607,0,1.702195166,86.5,162.0380727
2/4/2021,2611,0,1.735568435,35,64.27882201
2/4/2021,2610,0,1.490505433,66.5,140.1720204
2/5/2021,2602,0,1.851795452,95,157.473884
2/5/2021,2605,0,1.708781835,118,209.6951253
2/5/2021,2606,0,1.538574443,67.5,132.0848743
2/5/2021,2607,0,2.047365878,56.5,86.50419053
2/5/2021,2610,0,1.782163116,122,206.7550505
2/5/2021,2612,0,1.650047975,62.5,116.7950259
2/8/2021,2607,0,1.708526804,83.5,163.4050893
2/8/2021,2602,0,1.751495067,88.5,157.9743051
2/8/2021,2605,0,1.745029685,99,115.8670862
2/8/2021,2601,0,1.943828364,155.5,232.838795
2/8/2021,2611,0,1.78394377,59,102.7499403
2/8/2021,2610,0,1.712336101,107.5,195.6169719
2/8/2021,2612,0,1.762055599,118.5,208.1997385
2/8/2021,2608,0,1.74065588,123.5,139.7463811
2/9/2021,2602,0,1.80557902,87.5,146.9014704
2/9/2021,2607,0,1.642551671,86.5,159.6271524
2/9/2021,2601,0,1.878217645,146.5,232.1932118
2/9/2021,2605,0,1.529789732,56,114.7610455
2/9/2021,2610,0,1.815247387,99,168.2113955
2/9/2021,2608,0,1.669149534,120.5,86.79934184
2/9/2021,2612,0,1.717681878,87,162.9701294
2/9/2021,2611,0,1.923905608,84,129.7733735
2/10/2021,2601,0,1.749814543,98,162.5963933
2/10/2021,2602,0,1.83946474,118,194.6724877
2/10/2021,2605,0,1.626830071,88,130.9384445
2/10/2021,2608,0,1.883031253,143.5,160.5809572
2/10/2021,2610,0,1.874010081,67.5,110.6786368
2/10/2021,2611,0,1.634764029,68,124.1126819
2/10/2021,2612,0,1.6315324,65,116.5133123
2/11/2021,2605,0,1.96122682,131,206.3294112
2/11/2021,2601,0,1.815285919,107,169.9232731
2/11/2021,2602,0,1.825950666,135.5,226.7476375
2/11/2021,2606,0,1.474099165,48.5,94.9043834
2/11/2021,2610,0,1.761980098,89.5,157.7972143
2/11/2021,2612,0,1.525632099,17,39.6341615
2/11/2021,2608,0,1.550221983,231,144.969006
2/11/2021,2611,0,1.763981837,133.5,209.2505162
2/12/2021,2611,0,1.793845485,57,105.5516641
2/12/2021,2610,0,1.73788021,87.5,162.547597
2/12/2021,2601,0,1.773942586,139.5,228.9168133
2/12/2021,2602,0,1.729298155,91,160.6648734
2/12/2021,2605,0,1.804760847,132,208.4983585
2/12/2021,2606,0,1.513820217,77,154.4270212
2/12/2021,2608,0,1.944046963,300.5,78.69044778
2/16/2021,2601,0,1.560024865,65,124.3985127
2/16/2021,2605,0,1.903983479,100.5,157.1944842
2/16/2021,2602,0,1.922788075,131,206.3542661
2/16/2021,2611,0,1.917431422,108.5,166.5461207
2/16/2021,2610,0,1.444198663,53.5,115.8670862
2/16/2021,2608,0,1.778672176,94.5,128.555486
2/16/2021,2606,0,1.606141766,92,173.6949962
2/17/2021,2602,0,1.790552054,21.5,36.51177126
2/17/2021,2601,0,1.865015106,101,156.4146634
2/17/2021,2605,0,1.563353253,92,122.8512984
2/17/2021,2611,0,1.878482308,130.5,195.4398811
2/17/2021,2608,0,1.99034224,209,165.7600861
2/17/2021,2610,0,1.824197048,93,161.4633043
2/17/2021,2606,0,1.871252148,74,119.8966784
2/18/2021,2610,0,1.722973912,111,198.4255697
2/18/2021,2608,0,1.502264257,156,114.0778836
2/18/2021,2607,0,1.771109623,53.5,90.16717371
2/18/2021,2611,0,1.737678044,78.5,128.8102482
2/18/2021,2605,0,1.867842823,126,205.2575459
2/18/2021,2602,0,1.583249737,56,108.5628679
2/18/2021,2601,0,1.826077241,116,171.7780661
2/18/2021,2606,0,1.770798439,92.5,159.0803458
2/19/2021,2610,0,1.711701163,61,109.5477412
2/19/2021,2611,0,1.881095426,118,159.8042432
2/19/2021,2608,0,1.695508371,156,114.698562
2/19/2021,2607,0,1.761242236,97,168.0094498
2/19/2021,2606,0,1.905371676,133,207.7274964
2/19/2021,2605,0,1.793266414,173,156.8247684
2/19/2021,2601,0,1.945894577,164.5,234.856423
2/22/2021,2610,0,1.912402557,142,230.8010469
2/22/2021,2611,0,1.512238495,40.5,87.08206574
2/22/2021,2607,0,1.792706376,100,170.2743478
2/22/2021,2608,0,1.754707257,100,100.5844617
2/22/2021,2605,0,1.630374951,78,144.969006
2/22/2021,2602,0,1.903109406,102,160.5716366
2/22/2021,2606,0,1.551160611,55.5,112.9652827
2/22/2021,2603,0,1.886929053,143.5,207.6001153
2/23/2021,2611,0,1.772568046,136.5,205.3072556
2/23/2021,2610,0,1.810928635,92.5,166.5627237
2/23/2021,2608,0,1.529601102,89,101.2468358
2/23/2021,2607,0,1.614012723,79.5,163.3118836
2/23/2021,2602,0,1.561828343,46,85.80514794
2/23/2021,2605,0,1.764882697,70.5,128.7822864
2/23/2021,2603,0,1.516821626,72.5,143.5336386
2/23/2021,2606,0,1.771774085,88.5,160.4628967
2/24/2021,2602,0,1.581859361,71.5,147.4513839
2/24/2021,2601,0,1.649622497,28,54.03443888
2/24/2021,2606,0,1.767048861,88.5,157.4057504
2/24/2021,2605,0,1.918341142,121,161.9200121
2/24/2021,2611,0,1.802144321,126,206.6960202
2/24/2021,2607,0,1.848015757,136,228.2176464
2/24/2021,2610,0,1.822531667,92,160.2671648
2/24/2021,2608,0,1.622122542,116,86.69620188
2/24/2021,2603,0,1.698430096,90,151.9811799
2/25/2021,2606,0,1.804381267,117.5,197.4313758
2/25/2021,2603,0,1.471632106,67.5,134.0297662
2/25/2021,2602,0,1.79834121,61.5,104.8253201
2/25/2021,2605,0,1.734582514,164.5,182.6551688
2/25/2021,2610,0,1.836276275,122,208.1096397
2/25/2021,2607,0,1.687974463,97.5,175.0460436
2/25/2021,2608,0,1.462881612,75,107.7426579
2/25/2021,2611,0,1.843812351,124.5,205.0928826
2/26/2021,2602,0,1.927598853,88.5,140.5355225
2/26/2021,2603,0,1.85678844,107,162.4947805
2/26/2021,2605,0,1.947466818,141.5,190.6056132
2/26/2021,2606,0,1.646509806,105.5,199.8248386
2/26/2021,2607,0,1.904189706,128.5,207.4944822
2/26/2021,2610,0,1.598130645,59.5,114.555993
2/26/2021,2611,0,1.590972663,66,122.1025461
2/27/2021,2606,0,0.91256376,7,22.64468939
3/1/2021,2604,0,2.044605113,100,150.9807723
3/1/2021,2602,0,1.759515244,58.5,102.2435228
3/1/2021,2605,0,1.747360293,117,206.9632099
3/1/2021,2603,0,1.895313029,157.5,234.9091362
3/1/2021,2611,0,1.9521284,120.5,168.0778006
3/1/2021,2610,0,1.785407675,89,158.2011055
3/1/2021,2608,0,1.501029114,83,99.50327587
3/1/2021,2607,0,1.609487762,54.5,107.093325
3/2/2021,2606,0,1.602385684,61.5,113.9190875
3/2/2021,2602,0,1.847689218,78.5,129.0401555
3/2/2021,2603,0,1.908853469,111.5,169.2027256
3/2/2021,2604,0,1.929737669,67.5,108.9387974
3/2/2021,2605,0,1.951097237,120,160.649308
3/2/2021,2608,0,1.891603167,207,176.1183439
3/2/2021,2609,0,1.564283902,52.5,102.9798477
3/2/2021,2610,0,1.668545152,55.5,106.1333065
3/2/2021,2611,0,1.891861054,148.5,228.6405771
3/2/2021,2607,0,1.694049062,85,159.5184125
3/3/2021,2602,0,1.874506737,135,208.7112691
3/3/2021,2607,0,1.882820304,74.5,115.7024229
3/3/2021,2604,0,2.113477143,72,100.4135847
3/3/2021,2605,0,2.012502787,124.5,160.1180357
3/3/2021,2603,0,1.898951791,154,232.9541767
3/3/2021,2606,0,1.900950104,64,105.8536895
3/3/2021,2610,0,1.62665693,74.5,132.631681
3/3/2021,2611,0,2.021980961,118,172.9454107
3/3/2021,2612,0,1.818074652,137,221.7232201
3/3/2021,2609,0,1.84375171,87.5,151.3691293
3/3/2021,2608,0,1.940620906,113.5,99.48463473
3/4/2021,2607,0,1.804991962,91,162.8613895
3/4/2021,2602,0,1.461863144,57,109.8004972
3/4/2021,2603,0,1.503086556,52,106.7836295
3/4/2021,2605,0,1.810800968,155.5,195.3466754
3/4/2021,2604,0,1.84978535,99,165.2226
3/4/2021,2610,0,1.612403722,113,209.5170455
3/4/2021,2611,0,1.832720194,68.5,104.9185258
3/4/2021,2612,0,1.515029247,68.5,143.2888594
3/4/2021,2609,0,1.802447636,120,208.7993617
3/5/2021,2602,0,1.903608678,96,159.8290981
3/5/2021,2610,0,2.142446329,58,84.12433886
3/5/2021,2611,0,1.688649553,60.5,114.0837509
3/5/2021,2609,0,1.429633066,51.5,109.7341525
3/5/2021,2612,0,1.719845478,79.5,140.0788147
3/5/2021,2605,0,1.806531585,196.5,164.9802653
3/5/2021,2604,0,1.926341992,151,231.8371736
3/5/2021,2607,0,1.625780226,118.5,212.698466
3/7/2021,2610,0,1.660990323,7,15.19873936
3/8/2021,2612,0,1.613762129,81.5,158.881507
3/8/2021,2610,0,1.707777836,132,232.083922
3/8/2021,2609,0,1.767653324,92.5,169.0968494
3/8/2021,2607,0,1.971827404,136,208.3519745
3/8/2021,2611,0,1.540090295,55,105.2255102
3/8/2021,2604,0,1.666314634,75,139.4170544
3/8/2021,2603,0,1.515820401,61,114.8325032
3/8/2021,2602,0,1.755696379,61.5,105.539897
3/8/2021,2605,0,1.707055721,63,113.4872346
3/9/2021,2612,0,1.874891529,93,161.901371
3/9/2021,2611,0,1.952668,83.5,129.640373
3/9/2021,2610,0,1.620088595,36.5,72.11145205
3/9/2021,2609,0,1.753299106,117,207.7927404
3/9/2021,2603,0,1.890461509,116,167.0494313
3/9/2021,2604,0,1.839542969,92.5,156.9366152
3/9/2021,2602,0,1.402777874,59.5,138.4912113
3/9/2021,2605,0,1.470329763,56,116.0068947
3/10/2021,2602,0,2.017303784,146.5,208.9744363
3/10/2021,2604,0,2.100191364,104,144.3724897
3/10/2021,2607,0,1.884746486,66.5,105.9406814
3/10/2021,2605,0,1.607507869,43,87.24051539
3/10/2021,2612,0,1.740135771,89.5,158.6982025
3/10/2021,2609,0,1.763877752,66,115.742812
3/10/2021,2611,0,2.146351296,126,166.1391225
3/10/2021,2610,0,1.953518845,133.5,209.0168416
3/10/2021,2603,0,1.969304848,103.5,160.2982333
3/11/2021,2607,0,1.804287719,113,191.8110733
3/11/2021,2612,0,1.841631751,93,161.600006
3/11/2021,2611,0,1.873049189,78.5,124.6377406
3/11/2021,2610,0,1.5780515,52.5,102.8835352
3/11/2021,2609,0,1.826172981,86,141.3774805
3/11/2021,2604,0,2.121538209,109,156.0014515
3/11/2021,2603,0,1.893726341,126.5,192.6996341
3/11/2021,2602,0,1.69303268,61.5,113.6880895
3/11/2021,2605,0,1.897648334,173.5,207.6777867
3/12/2021,2604,0,1.978655294,150.5,232.872307
3/12/2021,2606,0,1.701204447,60,107.7053756
3/12/2021,2602,0,1.787809044,49,83.84472182
3/12/2021,2603,0,1.820450508,133,210.045211
3/12/2021,2605,0,1.971859375,141.5,162.2400183
3/12/2021,2607,0,2.000119299,106,159.7327855
3/12/2021,2610,0,2.011256569,111.5,167.6708025
3/12/2021,2611,0,2.146000699,163,207.0222401
3/12/2021,2609,0,1.715182382,74,132.675177
3/12/2021,2612,0,1.649970917,82.5,149.8840521
3/15/2021,2605,0,1.656561165,57.5,115.4600881
3/15/2021,2602,0,1.91703006,93,143.1763501
3/15/2021,2603,0,1.837430358,107,167.3228346
3/15/2021,2604,0,1.902876488,122,183.8761632
3/15/2021,2606,0,1.975741306,148.5,229.6498117
3/15/2021,2607,0,1.747553573,63.5,112.4371172
3/15/2021,2609,0,1.799312949,103.5,163.2373191
3/15/2021,2610,0,1.983192778,122.5,177.5785662
3/15/2021,2611,0,1.907105218,83,130.3326076
3/15/2021,2612,0,1.879332959,95.5,158.7416985
3/16/2021,2603,0,1.789715017,110.5,176.4414569
3/16/2021,2606,0,2.039164635,90,131.7676354
3/16/2021,2602,0,1.695933707,55.5,103.4365555
3/16/2021,2605,0,1.553169611,116,151.3846636
3/16/2021,2604,0,1.600542695,43,86.3581683
3/16/2021,2612,0,1.665244787,61,114.8014346
3/16/2021,2610,0,1.865101832,95,163.2279985
3/16/2021,2611,0,1.820230185,104,158.5615008
3/16/2021,2609,0,1.839177718,127.5,208.1593494
3/16/2021,2607,0,1.574608741,94.5,173.9870407
3/17/2021,2606,0,1.817413901,88,150.0673566
3/17/2021,2602,0,1.887499268,107,166.6983566
3/17/2021,2603,0,2.105127915,81,109.292979
3/17/2021,2604,0,2.070330815,148,205.3507516
3/17/2021,2605,0,1.698588375,89.5,131.9916687
3/17/2021,2607,0,1.533800179,41,88.05761851
3/17/2021,2609,0,1.789626172,95,159.6830758
3/17/2021,2610,0,1.94313219,70.5,116.9420584
